id,level_id,total_time,donuts,candy,level,progress,id Quizo,nbr Items,badge المثابرة,التركيز,النجاح,التميز,الإرتقاء,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr
62891,5,14:55:30,0,350,1,0,41640,1,10,7,4,6,4,128534,696,810,35,49,29,36,6,0,1,2,3,27,6,13,6,2,777,29,35,21,31
62895,3,0:13:23,11,350,1,0,NULL,0,1,3,2,1,,4424,14,11,11,0,0,0,3,3,0,0,0,3,3,0,0,0,5,5,0,0,0
62899,6,0:33:48,15,350,1,0,NULL,0,3,7,3,1,,12369,39,15,15,0,0,0,0,0,0,0,0,7,7,0,0,0,8,8,0,0,0
62900,4,12:10:09,0,350,1,0,41645,1,10,7,3,7,4,157178,3324,2292,44,71,76,0,20,8,7,5,0,16,4,5,7,0,2256,32,59,64,0
62902,3,0:08:18,12,350,1,0,NULL,0,0,2,2,2,,2443,4,12,12,0,0,0,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0
62904,7,1:59:57,81,873,2,0.4000000656,41647,1,6,7,3,4,1,21938,62,35,15,16,3,1,2,0,1,0,1,6,0,5,1,0,27,15,10,2,0
62906,3,0:02:02,3,350,1,0,NULL,0,0,1,0,1,,637,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
62908,7,0:18:53,25,350,1,0.5000000596,NULL,0,1,4,2,2,,5411,2,14,14,0,0,0,3,3,0,0,0,1,1,0,0,0,10,10,0,0,0
62914,4,1:55:41,67,350,1,0,41661,1,5,7,4,1,,34734,96,42,31,6,5,0,0,0,0,0,0,8,3,2,3,0,34,28,4,2,0
62915,4,0:14:55,1,350,1,0,NULL,0,2,2,0,0,,840,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62919,3,0:01:19,1,350,1,0,NULL,0,0,0,0,0,,196,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62921,3,0:24:06,17,350,1,0,41665,1,2,3,2,2,,2660,13,16,14,2,0,0,7,7,0,0,0,1,1,0,0,0,8,6,2,0,0
62923,4,0:53:48,29,350,1,0,NULL,0,3,6,2,2,,14448,7,21,12,9,0,0,4,2,2,0,0,5,4,1,0,0,12,6,6,0,0
62926,3,0:05:38,6,350,1,0,NULL,0,0,2,1,1,,1715,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
62928,5,1:29:53,56,350,1,0,NULL,0,5,7,4,2,,26075,58,36,2,27,7,0,2,1,1,0,0,2,1,1,0,0,32,0,25,7,0
62930,3,0:12:51,11,350,1,0,NULL,0,1,3,1,0,,3101,9,11,11,0,0,0,2,2,0,0,0,2,2,0,0,0,7,7,0,0,0
62936,5,0:07:22,3,350,1,0,NULL,0,0,2,0,1,,483,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62940,3,1:57:18,96,350,1,0,NULL,0,6,7,4,5,,26089,83,66,41,12,13,0,14,12,2,0,0,5,3,1,1,0,47,26,9,12,0
62942,3,0:36:10,40,350,1,0,NULL,0,3,7,4,4,,9947,38,29,15,14,0,0,2,1,1,0,0,0,0,0,0,0,27,14,13,0,0
62944,8,0:17:25,16,350,1,0,NULL,0,1,3,2,1,,5292,34,16,16,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,0,0
62948,3,0:19:18,15,400,1,0,41681,1,2,5,2,1,,5439,12,15,15,0,0,0,3,3,0,0,0,2,2,0,0,0,10,10,0,0,0
62952,5,4:01:45,104,775,1,0,41684,1,9,7,2,5,,59444,284,152,19,25,19,13,9,1,4,1,3,18,5,3,3,7,125,13,18,15,3
62954,5,2:26:42,163,350,1,0,41685,1,6,7,7,4,,43372,256,143,125,18,0,0,14,11,3,0,0,3,3,0,0,0,126,111,15,0,0
62956,3,0:04:01,5,350,1,0,NULL,0,0,2,1,2,,1225,0,5,5,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0
62960,3,0:20:18,21,350,1,0,NULL,0,2,5,2,3,,5488,9,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0
62962,3,0:03:02,1,350,1,0,NULL,0,0,1,0,0,,812,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62964,7,0:27:40,32,350,1,0,NULL,0,2,6,5,5,,8449,6,32,32,0,0,0,1,1,0,0,0,0,0,0,0,0,31,31,0,0,0
62967,3,0:22:24,43,350,1,0.857142746,41693,1,2,6,3,7,,5614,1,15,0,15,0,0,2,0,2,0,0,1,0,1,0,0,12,0,12,0,0
62972,4,1:15:55,47,350,1,0,NULL,0,4,6,3,5,,26103,46,72,36,0,0,0,2,2,0,0,0,7,7,0,0,0,63,27,0,0,0
62975,6,0:10:22,17,350,1,0,NULL,0,1,2,1,1,,2142,23,8,2,6,0,0,2,1,1,0,0,0,0,0,0,0,6,1,5,0,0
62981,3,0:18:06,8,350,1,0,NULL,0,1,4,1,1,,6874,9,8,8,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0
62983,3,0:41:14,20,350,1,0,NULL,0,3,7,3,2,,12775,31,20,20,0,0,0,0,0,0,0,0,7,7,0,0,0,13,13,0,0,0
62987,3,0:30:01,14,350,1,0,NULL,0,3,7,2,2,,10787,9,14,14,0,0,0,0,0,0,0,0,9,9,0,0,0,5,5,0,0,0
62990,6,0:12:47,17,350,1,0,NULL,0,1,3,3,3,,3122,19,17,17,0,0,0,5,5,0,0,0,0,0,0,0,0,12,12,0,0,0
62991,3,0:06:20,9,350,1,0,NULL,0,0,2,1,1,,1764,6,9,9,0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0
62993,3,0:00:49,1,350,1,0,NULL,0,0,1,0,0,,238,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
62997,4,0:00:38,1,350,1,0,NULL,0,0,0,0,0,,77,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62999,4,0:00:31,1,350,1,0,NULL,0,0,0,0,0,,77,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
63002,3,1:45:15,75,350,2,0.1750000119,41720,1,5,7,3,3,1,25424,117,41,26,15,0,0,3,1,2,0,0,9,6,3,0,0,29,19,10,0,0
63004,4,0:14:11,4,350,1,0,NULL,0,1,3,0,0,,1547,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
63008,5,0:10:21,17,350,1,0,NULL,0,1,2,1,3,,2513,9,17,17,0,0,0,6,6,0,0,0,0,0,0,0,0,11,11,0,0,0
63010,3,0:23:53,50,350,1,0.9999998212,41724,1,2,5,4,6,,5537,9,21,12,9,0,0,3,3,0,0,0,1,1,0,0,0,17,8,9,0,0
63012,7,0:01:44,2,350,1,0,NULL,0,0,1,0,0,,616,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
63017,3,0:46:01,17,350,1,0,NULL,0,3,7,1,2,,12880,14,15,8,0,7,0,0,0,0,0,0,2,0,0,2,0,13,8,0,5,0
63021,5,6:02:42,235,350,1,0,NULL,0,10,7,4,7,,85274,295,152,28,60,19,45,16,3,8,5,0,14,0,3,1,10,122,25,49,13,35
63024,5,0:48:32,35,350,1,0,NULL,0,3,7,3,3,,15876,41,28,14,14,0,0,0,0,0,0,0,9,4,5,0,0,19,10,9,0,0
